,text,language,predictions
306,मानव श्रृंखला पटना में माननीय डा.संजय जयसवाल जी प्रदेश अध्यक्ष भाजपा सह सासंद जी के साथ पटना में। http,Hindi,1.0
307,La giornata era partita davvero bene ma poi è andata un disastro sigh,Italian,1.0
308,"Rock in peace, @user",English,1.0
309,@user @user Soy Tauro pero podemos ser almas gemelas si quieres,Spanish,1.0
310,@user 모르겠네요 친해지자,Korean,1.0
311,@user 好样的！,Chinese,3.685457229614258
312,"@user I don’t use it everyday, just on days when I swear hard like gym days or days I’ve been active outside",English,3.6393961906433105
313,"Why is ""judge "" Eddie Munster Napolitano still flapping his gums on t.v.",English,1.0
314,I went subatomic,English,2.4161365032196045
315,@user @ewnreporter Says a man who assaulted Winnie Mandela in front of the whole world.,English,1.0
316,Lkkkkkkkkkk Ph querendo fazer lindinha no cabelo falou que vai ficar parecendo o Tupac😂😂😂😂😂😂😂😂😂,Portuguese,1.0
317,아키즈키 칸~나~ 열쇠고리 파네,Korean,1.0
318,#وش_اسم_مدينتك ببي فويس حياكم D5A067A9,Arabic,1.5142600536346436
319,Tú eres mi motivo y hasta puedo crear unos labios queriendo besar en mi fantasía ...,Spanish,5.0
320,먹칠에 조따 재주가 없는 것 같다... http,Korean,1.0
321,@user vicky nos has dado alguna pista y somos una pandilla de tontos y no la hemos pillado o aún no hay pistas,Spanish,1.0
322,“El camino siempre entraña riesgos”,Spanish,1.0
323,@user @user @joseantoniokast Siempre que no sean comunistas o gay cierto? Ahí que se mueran no más! 🤣🤣🤣🤣🤡,Spanish,1.0
324,@user @user Vai ser louco,Portuguese,1.0
325,學弟超喜歡處女座沙加，到現在手機密碼都還是沙加的生日(0919) 我就回他我朋友到現在手機密碼還是6918，然後我的手機密碼...258000... 摁就是個懶人ㄅ欠ㄅ欠,Chinese,2.196268320083618
326,주접킹으로 임명,Korean,1.0
327,@user 시댕 1년 체력 다 씀 개힘들어,Korean,1.433091640472412
328,Nah @user You're amazing! ❤️🥹,English,2.3249545097351074
329,@user melhor que as duas só sua apresentação solo da formiguinha,Portuguese,1.0
330,@user رساله من الامير محمد بن فيصل للجماهير الهلاليه http,Arabic,1.0
331,@user @user كل شم نسيم وإنتم طيبيين وأعياد سعيدة على الجميع يارب🤲🌺 http,Arabic,1.0
332,@user 、？,Chinese,1.0
333,@amitmalviya दम था तो एन राम की पुस्तक का विमोचन होने देते जे पी सी करवा लेते मीडिया को गुलाम बना कर पुरे देश को गुलाम बनाने चले हो,Hindi,1.0
334,@user Ils sont acharnés avec ça 😂,French,1.0
335,@user العلامه يمانيه تقول لك يجوووز لكن يفضل تأجيله لبعد الافطار حتئ نلعنهم كلنا مش لوحدك بطل طمع يامجد كيفك رمضان كريم,Arabic,1.41123366355896
336,@user （🍥╹◡╹🍥）,Chinese,1.0
337,@user @MOFA_Taiwan @iingwen 所以你覺得我為什麼要問? ㄆ,Chinese,1.1855090856552124
338,Je n'ai aucune idée de l'utilité de ce truc mais merci http,French,1.0
339,@user @user @user @apjvalk @hendrikshelene @user @user Aan de gasten te zien niets nieuws. Jammer,Dutch,1.0
340,acho mto foda que nós duas somos extremamente parecidas em ambos aspectos,Portuguese,3.9409077167510986
341,@user जो एक की याद में सदा लीन रहते है । उन्हें याद में रहने का पुरुषार्थ नही करना पड़ता है । अ.वा: 25/07/1994,Hindi,1.0
342,"@user @user Top, hartelijk dank Jan Willem. Zulke puike leerkrachten, daar heeft NL er nooit genoeg van!",Dutch,1.0
343,@SophieintVeld Helemaal de weg kwijt. Zal het veld moeten ruimen net als robbie.,Dutch,1.0
344,دعاء السجود:سبحان ذي الجبروت والملكوت والكبرياء والعظمة http,Arabic,1.0
345,@user @repubblica Esssre bloccati da Saviano dalla Cirinnà è un onore,Italian,1.0
346,اللهم إنا نعوذ من العجز والكسل والجبن والهَرَم والبخل ونعوذ بك من عذاب القبر ومن فتنة المحيا والممات http,Arabic,1.0
347,@user Non c'est une faute professionelle autorisée,French,1.0
348,में किसान हु मुझे भरोसा ह अपने जुनून पर निगाहें टिकी हुई ह बेनीवाल हनुमान पर। #wesupporthanumanbeniwal,Hindi,1.0
349,@user 요리에 대체 무슨짓을 하시는거죠?,Korean,1.0
350,켄히나는 같은표정을 한다. 그러므로 켄히나는 찐이다. 켄마 사진은 구글에서 주워왔습니다. http,Korean,1.0
351,@FerjaniSassi الف مليون مبروك يا المايسترو عقبال جميع البطولات,Arabic,1.5008944272994995
352,@user होता है😌,Hindi,1.0
353,@user @user Maakt voor mij niet uit. Kijk alleen de Monitor. Zouden meer moeten doen ☺!,Dutch,1.0
354,@user الله يبارك فييكي هناء حبيبتي ❤️❤️🙏🏼,Arabic,3.5097625255584717
355,Mi sto vergognando,Italian,4.000838279724121
356,@user @user Tanto como se pueda. Mientras aún se pueda.,Spanish,1.0
357,"estar roto no te da derecho a romper coñísimo de tu madre, no todas las personas somos iguales.",Spanish,2.031609296798706
358,@user (´ิ ❥ ´ิ♡)ぶっちゅ。,Chinese,4.840084552764893
359,@user @user 👍🏼👍🏼بس من يفهم المتعصبين,Arabic,1.0
360,@user hol'in,Italian,1.0
361,Porque contigo puedo caminar sobre el agua y nadar en el fuego.,Spanish,1.0
362,@user @user Gummy attire post workout: http,English,1.0
363,열심히 족구 잘하고 멍해진 토깽이 횡설수설 ㅋㅋㅋ 먼산보기 #강한나 #런닝맨 http,Korean,1.0
364,من كان آخر كلامه لا إله إلا الله دخل الجنة ♻️ http,Arabic,1.0
365,@user Le turbo build a pas été enlevé juste le delai est augmenté donc sans c vraiment impossible je pense,French,1.0
366,Ho preparato già gli outfit che dovrò portare via in vacanza con il mio ragazzo tra 1 mese LOL,Italian,3.4310333728790283
367,Veja os usuários que acessaram seu perfil agora http,Portuguese,1.0
368,gente eu tô literalmente escutando a música de game of thrones na minha cabeça???? o nível da loucura,Portuguese,1.0
369,"Anyone who thinks #Shelock jumped the shark in the fourth series? At least it took four series, eh? #Dracula #DraculaNetflix",English,1.0
370,Gerjan - Telegram uit tennesie,Dutch,1.0
371,i need more ink,English,2.040968656539917
372,bout to start 3 dramas at the same time and they all have jin goo in it LMAO,English,1.0258647203445435
373,سؤال : لو شخص ظلمك و يتصل بك يوم العيد حتى يعتذرلك 📞 رد 📞 رفض⛔,Arabic,1.4473984241485596
374,"se teu pau é ku klux klan, minha buceta é pantera negra",Portuguese,5.0
375,@user @user Elle se voyait deja en haut de l’affiche et pond un navet ! 😂😂,French,1.0
376,@alrahbi5 هؤلاء قناصة حوثيين عام ٢٠١٥ ياكلب,Arabic,1.0
377,아니 얌전히 뒤집어 보여주는 쿠냐 다음장면이 &gt;&gt;중&lt;&lt; 한글자 엄지손가락에 대롱대롱 달아둔 얌얌이라는게 http,Korean,1.0
378,"@user In #Toscana non riusciranno a ripetere il bis, tranquilli",Italian,1.0
379,"@user Je n'arrive pas à me reposer, quand je suis seul.",French,5.0
380,ابدا صباحك بـ اذكارك لتنعم وترزق ❤️,Arabic,1.1070683002471924
381,لو القلب يحكي كان بعالي الصوت ناداك.. لكن وش حيلته لا صار نبضه رساله🌸🥀,Arabic,5.0
382,【時報】11時だ 後一時間で昼飯,Chinese,1.0
383,RAGA STO PIANGENDO volevo fare una foto ad uno scoiattolo e guardate come si è messo ahahahahhaha http,Italian,5.0
384,@user @user C’est bon merci mais j’ai déjà parier c’est pas très grave merci à toi 😉,French,2.206169366836548
385,última atualização de visitantes do meu perfil http,Portuguese,1.7011069059371948
386,@user 天かすぅ！！！！！,Chinese,1.0
387,انا مابي الحظ يبتسم لي ابيه بس يسلم علي سلام حواجب,Arabic,5.0
388,@user Got scammed by some makeup brand? Lol,English,2.832545280456543
389,@user Il doit être dans un genjutsu de Naruto,French,1.0
390,아 아냐 계정삭제는 좀....,Korean,1.0
391,@user Nsjsj,Dutch,1.0
392,@user Je vais tous pt,French,3.6744930744171143
393,@sportsguymarv No,Spanish,1.0
394,Nou het is officieel hoor http,Dutch,1.0
395,장소를 노래하는 시인 박태일 &lt;몽골에서 보낸 네 철&gt; 블로그 주소: http http,Korean,1.0
396,@user Lmaooo can’t een do it playa,Dutch,1.0
397,@user 我耿冠军，我现在在冷藏车里很寂寞，我要找Amy陪我,Chinese,3.239361524581909
398,क्या कारण है कि बीजेपी को छोड़कर कांग्रेस के देश विरोधी घोषणा पत्र का किसी भी राजनैतिक पार्टी ने विरोध नही किया ?,Hindi,1.0
399,@user @user @user @user @user Dat zei ik inderdaad ook.,Dutch,1.0
400,"@user Tienes una nueva notificación del servicio (C-3, C-3a)",Spanish,1.0
401,@user 후에에 나두 자신없뜨 ㅠㅠㅠㅠ,Korean,1.5633659362792969
402,@user あった！！！！！！！！！！！！！！！嬉しい！！！！！,Chinese,1.6230878829956055
403,""" जुलाई में जो तुमने, की बातचीत कुछ कम थे आसमां पे बादल, और मेरी आँखें पुरनम । "" #July",Hindi,1.0
404,Op afstand bestuurbare robots gaan de strijd aan in de DRU http,Dutch,1.0
405,@user 다음교시 수학 오호홍~!,Korean,2.826209783554077
406,@user Pra mais nuncaaa,Portuguese,1.0
407,"후후, 그런 마음이라면 고맙겠군.",Korean,2.588287115097046
408,"Voor het vaderland! Voor Oranje! Dit KAN ik, verdomme! Reken op mij! http",Dutch,1.0
409,@user On dirait un jeune dans Pascal le grand frère 😂 lui il faut l’inscrire aux Anges de la télé-réalité 😂,French,1.0
410,"@user In CH is er geen statiesysteem! Mensen sorteren het zelf zonder statiesysteem, attitude !",Dutch,1.0
411,"Gracias, @user por pasar horas conmigo este año en @user Eres mi artista número 1. #EnTiemposDeSpotify",Spanish,1.3720577955245972
412,@user Blue??,English,1.0
413,@user Ik stop nu,Dutch,1.0
414,اللهم فارج الهم، و كاشف الغم و مجيب دعوة المضطرين، رحمن الدنيا و الآخرة أنت ترحمني فارحمني برحمة تغنني بها عن رحمة من سواك,Arabic,1.417028546333313
415,@user @user @bbcchinese 嗯，你说的对，看看大英帝国的体育发展战略没错了。,Chinese,1.0
416,@user Ah - gij zijt van daar :-),Dutch,1.406727910041809
417,@user grazado,Spanish,1.0
418,استمرار الاشتباكات في مدينة عدن باليمن ومقتل شخص من المارة http,Arabic,1.0
419,"@user Porra o moto táxi me cobrou 10 conto, por isso sou pão dura",Portuguese,2.3943870067596436
420,森集中！！,Chinese,1.0
421,@user Who would you place with Bloomberg? 🤔,English,1.0
422,@user @user Daar sluit ik me bij aan.,Dutch,1.0
423,@user Hoe meer hij onderneemt Des te slechter ziet het er voor hem uit het is niks en het wordt niks met zijn partij!!!,Dutch,1.0
424,Sono nenhum,Italian,1.0
425,Van Ethiopië naar de bloemist om de hoek: zijn jouw rozen wel 'eerlijk'? http,Dutch,1.0
426,@user bah moi jsuis tjr autant petite.,French,4.222239971160889
427,엔터 두 번 친다고 빨리 되는건 아니더라고.,Korean,1.0
428,"ya está aquí esta noche, el relámpago ⚡️ http",Spanish,1.0
429,@user @user Ela não tá com forças nem pra andar direito e esse cara fuça em cima... chato pra cacete!!!,Portuguese,3.4988949298858643
430,@user ㅠ 하지만 무사히 집에 간,Korean,1.0
431,"हमें मिलना नहीं सीखना होता बिछड़ना सीखना होता है, बिछड़कर जीना सीखना होता है..!! http",Hindi,1.0
432,null'xdtjmt,Italian,1.0
433,[아유경제_부동산] “2020년 공시가격 인상… 보유세 계산 방법은?” http,Korean,1.0
434,@user amiga eu nao to mal mas tb nao to bem . nem sei como eu to,Portuguese,2.4350128173828125
435,"Suerte a las mujeres en su movimiento, están haciendo historia, no paren, nosotros con ustedes💜",Spanish,1.0
436,@user وتانى هاقولك صفى النوايا رب العباد يحبب فيك خلقه ويرزقك بمحبتهم من حيث لا تحتسب اسمع نصيحة اختك الكبيره تكسب بمشيئة الرحمن 🤗,Arabic,5.0
437,تعارف جاد بقصد الزواج انا خجولة حنونة جدا هادئة عفوية حساسة رشيقة شكلي بيبن صغيرة لم يسبق لي الزواج http,Arabic,5.0
438,Muitas vezes pensam que eu não sei das coisas .. só finjo que não sei 🤷🏽‍♂️,Portuguese,2.180405616760254
439,@user 乗っとけば良かったなぁ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,Chinese,2.031381130218506
440,@user बहुत जलील मौत मरेगा यह,Hindi,1.0
441,@user q alguien ponga el vídeo de los perros follando,Spanish,4.988994121551514
442,@user She said it was not her focus 🤗,English,1.0
443,@user Heb liever ado supporters als de graafschap supporters en ado veel leukere club,Dutch,1.0
444,Les gars on va se taper des selfies de fou pendant la troisième guerrre mondiale !! 🥰❤️,French,3.9224674701690674
